,Country_Name,Region,Indicator_Name,Year,High income: OECD,High income: nonOECD,Low income,Lower middle income,Upper middle income
1776,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,18.06464005
1777,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,16.7183094
1778,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1779,Maldives,South Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1780,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1781,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,14.3398304,,
1782,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,11.17265987,,
1783,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1784,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1785,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1786,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
1787,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1788,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1789,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
1790,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1791,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,10.41394043,,
1792,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,12.99868011,,
1793,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,6.184969902,,
1794,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,9.856590271,,
1795,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,10.16172981,,
1796,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,10.74040985,,
1797,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,12.64080048,,
1798,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1799,Mali,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1800,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1801,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,10.79741955,,,
1802,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1803,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1804,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1805,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,11.85955048,,,
1806,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
1807,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,12.15758038,,,
1808,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1809,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
1810,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,19.05636978,,,
1811,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,19.68954086,,,
1812,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,19.00065994,,,
1813,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,23.18217087,,,
1814,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,19.82011986,,,
1815,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,26.22179985,,,
1816,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,28.43267059,,,
1817,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1818,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1819,Malta,Middle East & North Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1820,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,0,
1821,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1822,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,10.06896019,
1823,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1824,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1825,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1826,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
1827,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1828,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,8.728759766,
1829,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
1830,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1831,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,10.91765976,
1832,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
1833,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,11.58216,
1834,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,,9.453789711,
1835,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,8.951580048,
1836,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,8.639240265,
1837,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1838,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1839,Mauritania,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1840,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1841,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1842,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1843,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1844,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,9.307860374
1845,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,8.584369659
1846,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,13.08784962
1847,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,12.86991024
1848,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,11.27861023
1849,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,10.13932991
1850,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1851,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,9.058569908
1852,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,8.505869865
1853,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,10.19571972
1854,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,9.74477005
1855,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,9.978639603
1856,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,11.45965004
1857,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,13.33654022
1858,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,12.52923012
1859,Mauritius,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1860,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1861,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,8.497980118
1862,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,10.18109989
1863,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,11.61485958
1864,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,12.24987984
1865,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,12.80455971
1866,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,14.55912018
1867,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,13.97445965
1868,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,14.14443016
1869,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,13.6511898
1870,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,13.80519962
1871,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,14.01990032
1872,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,14.79259014
1873,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,14.86367989
1874,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,14.65445042
1875,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,14.53674984
1876,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,14.80626965
1877,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,14.91205025
1878,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1879,Mexico,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1880,Moldova,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1881,Moldova,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1882,Moldova,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
