Country_Name,Indicator_Name,Region,Income_Group,2010
Niger,"Adult literacy rate, population 15+ years, female (%)",Sub-Saharan Africa,Low income,8.93974
Niger,"Adult literacy rate, population 15+ years, male (%)",Sub-Saharan Africa,Low income,23.24747
Niger,"Elderly literacy rate, population 65+ years, female (%)",Sub-Saharan Africa,Low income,1.36431
Niger,"Elderly literacy rate, population 65+ years, male (%)",Sub-Saharan Africa,Low income,9.12908
Niger,"Literacy rate, population 25-64 years, female (%)",Sub-Saharan Africa,Low income,7.02665
Niger,"Literacy rate, population 25-64 years, male (%)",Sub-Saharan Africa,Low income,21.094
Niger,"Youth literacy rate, population 15-24 years, female (%)",Sub-Saharan Africa,Low income,15.05777
Niger,"Youth literacy rate, population 15-24 years, male (%)",Sub-Saharan Africa,Low income,34.53362
Nigeria,"Adult literacy rate, population 15+ years, female (%)",Sub-Saharan Africa,Lower middle income,41.38676
Nigeria,"Adult literacy rate, population 15+ years, male (%)",Sub-Saharan Africa,Lower middle income,61.25405
Nigeria,"Elderly literacy rate, population 65+ years, female (%)",Sub-Saharan Africa,Lower middle income,11.06294
Nigeria,"Elderly literacy rate, population 65+ years, male (%)",Sub-Saharan Africa,Lower middle income,30.09226
Nigeria,"Literacy rate, population 25-64 years, female (%)",Sub-Saharan Africa,Lower middle income,36.78961
Nigeria,"Literacy rate, population 25-64 years, male (%)",Sub-Saharan Africa,Lower middle income,59.00255
Nigeria,"Youth literacy rate, population 15-24 years, female (%)",Sub-Saharan Africa,Lower middle income,57.95389
Nigeria,"Youth literacy rate, population 15-24 years, male (%)",Sub-Saharan Africa,Lower middle income,75.56594
Northern Mariana Islands,"Adult literacy rate, population 15+ years, female (%)",East Asia & Pacific,High income: nonOECD,
Northern Mariana Islands,"Adult literacy rate, population 15+ years, male (%)",East Asia & Pacific,High income: nonOECD,
Northern Mariana Islands,"Elderly literacy rate, population 65+ years, female (%)",East Asia & Pacific,High income: nonOECD,
Northern Mariana Islands,"Elderly literacy rate, population 65+ years, male (%)",East Asia & Pacific,High income: nonOECD,
Northern Mariana Islands,"Literacy rate, population 25-64 years, female (%)",East Asia & Pacific,High income: nonOECD,
Northern Mariana Islands,"Literacy rate, population 25-64 years, male (%)",East Asia & Pacific,High income: nonOECD,
Northern Mariana Islands,"Youth literacy rate, population 15-24 years, female (%)",East Asia & Pacific,High income: nonOECD,
Northern Mariana Islands,"Youth literacy rate, population 15-24 years, male (%)",East Asia & Pacific,High income: nonOECD,
Norway,"Adult literacy rate, population 15+ years, female (%)",Europe & Central Asia,High income: OECD,
Norway,"Adult literacy rate, population 15+ years, male (%)",Europe & Central Asia,High income: OECD,
Norway,"Elderly literacy rate, population 65+ years, female (%)",Europe & Central Asia,High income: OECD,
Norway,"Elderly literacy rate, population 65+ years, male (%)",Europe & Central Asia,High income: OECD,
Norway,"Literacy rate, population 25-64 years, female (%)",Europe & Central Asia,High income: OECD,
Norway,"Literacy rate, population 25-64 years, male (%)",Europe & Central Asia,High income: OECD,
Norway,"Youth literacy rate, population 15-24 years, female (%)",Europe & Central Asia,High income: OECD,
Norway,"Youth literacy rate, population 15-24 years, male (%)",Europe & Central Asia,High income: OECD,
Oman,"Adult literacy rate, population 15+ years, female (%)",Middle East & North Africa,High income: nonOECD,81.80323
Oman,"Adult literacy rate, population 15+ years, male (%)",Middle East & North Africa,High income: nonOECD,90.24303
Oman,"Elderly literacy rate, population 65+ years, female (%)",Middle East & North Africa,High income: nonOECD,10.43732
Oman,"Elderly literacy rate, population 65+ years, male (%)",Middle East & North Africa,High income: nonOECD,35.27534
Oman,"Literacy rate, population 25-64 years, female (%)",Middle East & North Africa,High income: nonOECD,78.34718
Oman,"Literacy rate, population 25-64 years, male (%)",Middle East & North Africa,High income: nonOECD,89.99964
Oman,"Youth literacy rate, population 15-24 years, female (%)",Middle East & North Africa,High income: nonOECD,98.16507
Oman,"Youth literacy rate, population 15-24 years, male (%)",Middle East & North Africa,High income: nonOECD,97.40565
Pakistan,"Adult literacy rate, population 15+ years, female (%)",South Asia,Lower middle income,41.01553
Pakistan,"Adult literacy rate, population 15+ years, male (%)",South Asia,Lower middle income,68.90061
Pakistan,"Elderly literacy rate, population 65+ years, female (%)",South Asia,Lower middle income,23.75533
Pakistan,"Elderly literacy rate, population 65+ years, male (%)",South Asia,Lower middle income,35.77518
Pakistan,"Literacy rate, population 25-64 years, female (%)",South Asia,Lower middle income,30.98942
Pakistan,"Literacy rate, population 25-64 years, male (%)",South Asia,Lower middle income,66.10507
Pakistan,"Youth literacy rate, population 15-24 years, female (%)",South Asia,Lower middle income,62.29837
Pakistan,"Youth literacy rate, population 15-24 years, male (%)",South Asia,Lower middle income,79.50414
Palau,"Adult literacy rate, population 15+ years, female (%)",East Asia & Pacific,Upper middle income,99.52794
Palau,"Adult literacy rate, population 15+ years, male (%)",East Asia & Pacific,Upper middle income,99.46721
Palau,"Elderly literacy rate, population 65+ years, female (%)",East Asia & Pacific,Upper middle income,98.21229
Palau,"Elderly literacy rate, population 65+ years, male (%)",East Asia & Pacific,Upper middle income,98.48901
Palau,"Literacy rate, population 25-64 years, female (%)",East Asia & Pacific,Upper middle income,99.71105
Palau,"Literacy rate, population 25-64 years, male (%)",East Asia & Pacific,Upper middle income,99.5086
Palau,"Youth literacy rate, population 15-24 years, female (%)",East Asia & Pacific,Upper middle income,99.8295
Palau,"Youth literacy rate, population 15-24 years, male (%)",East Asia & Pacific,Upper middle income,99.76959
Panama,"Adult literacy rate, population 15+ years, female (%)",Latin America & Caribbean,Upper middle income,93.48526
Panama,"Adult literacy rate, population 15+ years, male (%)",Latin America & Caribbean,Upper middle income,94.70741
Panama,"Elderly literacy rate, population 65+ years, female (%)",Latin America & Caribbean,Upper middle income,80.85443
Panama,"Elderly literacy rate, population 65+ years, male (%)",Latin America & Caribbean,Upper middle income,80.8843
Panama,"Literacy rate, population 25-64 years, female (%)",Latin America & Caribbean,Upper middle income,94.15858
Panama,"Literacy rate, population 25-64 years, male (%)",Latin America & Caribbean,Upper middle income,95.62459
Panama,"Youth literacy rate, population 15-24 years, female (%)",Latin America & Caribbean,Upper middle income,97.33687
Panama,"Youth literacy rate, population 15-24 years, male (%)",Latin America & Caribbean,Upper middle income,97.93447
Papua New Guinea,"Adult literacy rate, population 15+ years, female (%)",East Asia & Pacific,Lower middle income,50.91774
Papua New Guinea,"Adult literacy rate, population 15+ years, male (%)",East Asia & Pacific,Lower middle income,63.44522
Papua New Guinea,"Elderly literacy rate, population 65+ years, female (%)",East Asia & Pacific,Lower middle income,24.2108
Papua New Guinea,"Elderly literacy rate, population 65+ years, male (%)",East Asia & Pacific,Lower middle income,34.47514
Papua New Guinea,"Literacy rate, population 25-64 years, female (%)",East Asia & Pacific,Lower middle income,46.09002
Papua New Guinea,"Literacy rate, population 25-64 years, male (%)",East Asia & Pacific,Lower middle income,63.05434
Papua New Guinea,"Youth literacy rate, population 15-24 years, female (%)",East Asia & Pacific,Lower middle income,64.05813
Papua New Guinea,"Youth literacy rate, population 15-24 years, male (%)",East Asia & Pacific,Lower middle income,69.13374
Paraguay,"Adult literacy rate, population 15+ years, female (%)",Latin America & Caribbean,Lower middle income,92.92574
Paraguay,"Adult literacy rate, population 15+ years, male (%)",Latin America & Caribbean,Lower middle income,94.81315
Paraguay,"Elderly literacy rate, population 65+ years, female (%)",Latin America & Caribbean,Lower middle income,74.08477
Paraguay,"Elderly literacy rate, population 65+ years, male (%)",Latin America & Caribbean,Lower middle income,81.35556
Paraguay,"Literacy rate, population 25-64 years, female (%)",Latin America & Caribbean,Lower middle income,93.5883
Paraguay,"Literacy rate, population 25-64 years, male (%)",Latin America & Caribbean,Lower middle income,95.00253
Paraguay,"Youth literacy rate, population 15-24 years, female (%)",Latin America & Caribbean,Lower middle income,98.72882
Paraguay,"Youth literacy rate, population 15-24 years, male (%)",Latin America & Caribbean,Lower middle income,98.50034
Peru,"Adult literacy rate, population 15+ years, female (%)",Latin America & Caribbean,Upper middle income,90.66883
Peru,"Adult literacy rate, population 15+ years, male (%)",Latin America & Caribbean,Upper middle income,96.95013
Peru,"Elderly literacy rate, population 65+ years, female (%)",Latin America & Caribbean,Upper middle income,63.25704
Peru,"Elderly literacy rate, population 65+ years, male (%)",Latin America & Caribbean,Upper middle income,89.39292
Peru,"Literacy rate, population 25-64 years, female (%)",Latin America & Caribbean,Upper middle income,91.35859
Peru,"Literacy rate, population 25-64 years, male (%)",Latin America & Caribbean,Upper middle income,97.15779
Peru,"Youth literacy rate, population 15-24 years, female (%)",Latin America & Caribbean,Upper middle income,98.67575
Peru,"Youth literacy rate, population 15-24 years, male (%)",Latin America & Caribbean,Upper middle income,98.71934
Philippines,"Adult literacy rate, population 15+ years, female (%)",East Asia & Pacific,Lower middle income,95.82563
Philippines,"Adult literacy rate, population 15+ years, male (%)",East Asia & Pacific,Lower middle income,95.01213
Philippines,"Elderly literacy rate, population 65+ years, female (%)",East Asia & Pacific,Lower middle income,86.11832
Philippines,"Elderly literacy rate, population 65+ years, male (%)",East Asia & Pacific,Lower middle income,86.97896
Philippines,"Literacy rate, population 25-64 years, female (%)",East Asia & Pacific,Lower middle income,95.62457
Philippines,"Literacy rate, population 25-64 years, male (%)",East Asia & Pacific,Lower middle income,94.75109
Philippines,"Youth literacy rate, population 15-24 years, female (%)",East Asia & Pacific,Lower middle income,98.49152
Philippines,"Youth literacy rate, population 15-24 years, male (%)",East Asia & Pacific,Lower middle income,97.01995
Poland,"Adult literacy rate, population 15+ years, female (%)",Europe & Central Asia,High income: OECD,
Poland,"Adult literacy rate, population 15+ years, male (%)",Europe & Central Asia,High income: OECD,
Poland,"Elderly literacy rate, population 65+ years, female (%)",Europe & Central Asia,High income: OECD,
Poland,"Elderly literacy rate, population 65+ years, male (%)",Europe & Central Asia,High income: OECD,
Poland,"Literacy rate, population 25-64 years, female (%)",Europe & Central Asia,High income: OECD,
Poland,"Literacy rate, population 25-64 years, male (%)",Europe & Central Asia,High income: OECD,
Poland,"Youth literacy rate, population 15-24 years, female (%)",Europe & Central Asia,High income: OECD,
Poland,"Youth literacy rate, population 15-24 years, male (%)",Europe & Central Asia,High income: OECD,
Portugal,"Adult literacy rate, population 15+ years, female (%)",Europe & Central Asia,High income: OECD,92.86077
Portugal,"Adult literacy rate, population 15+ years, male (%)",Europe & Central Asia,High income: OECD,96.28558
Portugal,"Elderly literacy rate, population 65+ years, female (%)",Europe & Central Asia,High income: OECD,75.47733
Portugal,"Elderly literacy rate, population 65+ years, male (%)",Europe & Central Asia,High income: OECD,87.41031
Portugal,"Literacy rate, population 25-64 years, female (%)",Europe & Central Asia,High income: OECD,98.35381
Portugal,"Literacy rate, population 25-64 years, male (%)",Europe & Central Asia,High income: OECD,98.29693
Portugal,"Youth literacy rate, population 15-24 years, female (%)",Europe & Central Asia,High income: OECD,99.47964
Portugal,"Youth literacy rate, population 15-24 years, male (%)",Europe & Central Asia,High income: OECD,99.3918
Puerto Rico,"Adult literacy rate, population 15+ years, female (%)",Latin America & Caribbean,High income: nonOECD,92.53015
Puerto Rico,"Adult literacy rate, population 15+ years, male (%)",Latin America & Caribbean,High income: nonOECD,91.33078
Puerto Rico,"Elderly literacy rate, population 65+ years, female (%)",Latin America & Caribbean,High income: nonOECD,83.6974
Puerto Rico,"Elderly literacy rate, population 65+ years, male (%)",Latin America & Caribbean,High income: nonOECD,85.60788
Puerto Rico,"Literacy rate, population 25-64 years, female (%)",Latin America & Caribbean,High income: nonOECD,93.51616
Puerto Rico,"Literacy rate, population 25-64 years, male (%)",Latin America & Caribbean,High income: nonOECD,90.54176
Puerto Rico,"Youth literacy rate, population 15-24 years, female (%)",Latin America & Caribbean,High income: nonOECD,98.85419
Puerto Rico,"Youth literacy rate, population 15-24 years, male (%)",Latin America & Caribbean,High income: nonOECD,98.81458
Qatar,"Adult literacy rate, population 15+ years, female (%)",Middle East & North Africa,High income: nonOECD,95.40186
Qatar,"Adult literacy rate, population 15+ years, male (%)",Middle East & North Africa,High income: nonOECD,96.51166
